time,vehicle_1,vehicle_2,vehicle_1_type,vehicle_2_type,vehicle_1_latitude,vehicle_1_longitude,vehicle_2_latitude,vehicle_2_longitude,vehicle_1_speed,vehicle_2_speed,distance_m,relative_speed
272.0,car_003,car_004,car,car,12.923156,77.656698,12.923436,77.655942,16.01,16.13,81.9358702088052,0.11999999999999744
272.0,car_004,car_005,car,car,12.923436,77.655942,12.923654,77.654969,16.13,15.79,105.4529239857607,0.33999999999999986
272.0,car_006,car_010,car,car,12.924023,77.647341,12.923945,77.647155,13.21,15.66,20.15889468998282,2.4499999999999993
272.0,car_008,car_009,car,car,12.92451,77.650348,12.924466,77.648979,15.61,16.1,148.36934199268904,0.490000000000002
273.0,bike_001,car_002,motorcycle,car,12.923366,77.656066,12.923671,77.654877,15.45,16.21,128.86315887726263,0.7600000000000016
273.0,bike_001,car_003,motorcycle,car,12.923366,77.656066,12.923107,77.656838,15.45,16.17,83.66965239189948,0.7200000000000024
273.0,bike_001,car_004,motorcycle,car,12.923366,77.656066,12.92339,77.656084,15.45,16.24,1.9513664654446423,0.7899999999999991
273.0,bike_001,car_005,motorcycle,car,12.923366,77.656066,12.923625,77.655116,15.45,16.27,102.96062199905762,0.8200000000000003
273.0,bike_002,car_007,motorcycle,car,12.921515,77.644431,12.922747,77.645687,10.36,13.0,136.14489847361403,2.6400000000000006
273.0,bike_003,bike_004,motorcycle,motorcycle,12.92446,77.649316,12.924443,77.649065,13.45,14.92,27.202871809261023,1.4700000000000006
273.0,bike_003,car_008,motorcycle,car,12.92446,77.649316,12.924506,77.650498,13.45,16.36,128.10268757310521,2.91
273.0,bike_003,car_009,motorcycle,car,12.92446,77.649316,12.924476,77.649122,13.45,15.57,21.025333290385763,2.120000000000001
273.0,bike_004,car_009,motorcycle,car,12.924443,77.649065,12.924476,77.649122,14.92,15.57,6.177871821346133,0.6500000000000004
273.0,bike_005,car_007,motorcycle,car,12.922965,77.645924,12.922747,77.645687,15.51,13.0,25.68920945641485,2.51
273.0,bike_005,car_010,motorcycle,car,12.922965,77.645924,12.924019,77.647277,15.51,15.5,146.6501226754557,0.009999999999999787
273.0,car_002,car_004,car,car,12.923671,77.654877,12.92339,77.656084,16.21,16.24,130.8137392643185,0.029999999999997584
273.0,car_002,car_005,car,car,12.923671,77.654877,12.923625,77.655116,16.21,16.27,25.902554250326645,0.05999999999999872
273.0,car_003,car_004,car,car,12.923107,77.656838,12.92339,77.656084,16.17,16.24,81.71917265856197,0.06999999999999673
273.0,car_004,car_005,car,car,12.92339,77.656084,12.923625,77.655116,16.24,16.27,104.91119091510036,0.030000000000001137
273.0,car_006,car_010,car,car,12.924068,77.647438,12.924019,77.647277,12.56,15.5,17.449128836764423,2.9399999999999995
273.0,car_008,car_009,car,car,12.924506,77.650498,12.924476,77.649122,16.36,15.57,149.1279721512832,0.7899999999999991
274.0,bike_001,car_002,motorcycle,car,12.923325,77.65619,12.923643,77.655024,14.24,16.26,126.37062293192511,2.0200000000000014
274.0,bike_001,car_003,motorcycle,car,12.923325,77.65619,12.923058,77.65698,14.24,16.35,85.6205375893677,2.110000000000001
274.0,bike_001,car_004,motorcycle,car,12.923325,77.65619,12.923346,77.656222,14.24,15.84,3.468347617382877,1.5999999999999996
274.0,bike_001,car_005,motorcycle,car,12.923325,77.65619,12.923597,77.655261,14.24,16.08,100.68484823631434,1.839999999999998
274.0,bike_002,bus_001,motorcycle,bus,12.921585,77.644489,12.919928,77.643113,9.92,13.67,149.16485860678637,3.75
274.0,bike_002,car_007,motorcycle,car,12.921585,77.644489,12.922828,77.645774,9.92,13.02,139.287738861713,3.0999999999999996
274.0,bike_003,bike_004,motorcycle,motorcycle,12.924469,77.649436,12.924453,77.64921,13.12,15.87,24.493423161743426,2.75
274.0,bike_003,car_008,motorcycle,car,12.924469,77.649436,12.924493,77.650645,13.12,16.05,131.02886860759787,2.9300000000000015
274.0,bike_003,car_009,motorcycle,car,12.924469,77.649436,12.924486,77.649263,13.12,15.41,18.749403016712428,2.290000000000001
274.0,bike_004,car_009,motorcycle,car,12.924453,77.64921,12.924486,77.649263,15.87,15.41,5.744385074882526,0.4599999999999991
274.0,bike_005,car_007,motorcycle,car,12.92306,77.646027,12.922828,77.645774,15.41,13.02,27.42346952561865,2.3900000000000006
274.0,bike_005,car_010,motorcycle,car,12.92306,77.646027,12.924084,77.647403,15.41,15.55,149.14175047894867,0.14000000000000057
274.0,car_002,car_004,car,car,12.923643,77.655024,12.923346,77.656222,16.26,15.84,129.83849599803892,0.4200000000000017
274.0,car_002,car_005,car,car,12.923643,77.655024,12.923597,77.655261,16.26,16.08,25.685801939080044,0.18000000000000327
274.0,car_003,car_004,car,car,12.923058,77.65698,12.923346,77.656222,16.35,15.84,82.15275733570374,0.5100000000000016
274.0,car_004,car_005,car,car,12.923346,77.656222,12.923597,77.655261,15.84,16.08,104.1527056129859,0.23999999999999844
274.0,car_006,car_010,car,car,12.924123,77.64755,12.924084,77.647403,13.13,15.55,15.931752650659309,2.42
274.0,car_008,car_009,car,car,12.924493,77.650645,12.924486,77.649263,16.05,15.41,149.77822957275345,0.6400000000000006
275.0,bike_001,car_002,motorcycle,car,12.923285,77.656317,12.923615,77.655167,14.46,15.84,124.63672531068413,1.379999999999999
275.0,bike_001,car_003,motorcycle,car,12.923285,77.656317,12.923011,77.657113,14.46,15.43,86.27089411835675,0.9699999999999989
275.0,bike_001,car_004,motorcycle,car,12.923285,77.656317,12.9233,77.656364,14.46,16.15,5.093867920736653,1.6899999999999977
275.0,bike_001,car_005,motorcycle,car,12.923285,77.656317,12.923567,77.655411,14.46,16.66,98.19230189030826,2.1999999999999993
275.0,bike_002,bus_001,motorcycle,bus,12.921652,77.644545,12.92002,77.643189,9.62,13.21,146.99667966036003,3.5900000000000016
275.0,bike_002,car_007,motorcycle,car,12.921652,77.644545,12.922901,77.645854,9.62,11.91,141.88860745815987,2.290000000000001
275.0,bike_003,bike_004,motorcycle,motorcycle,12.924477,77.649563,12.924463,77.649351,13.9,15.38,22.97612823529031,1.4800000000000004
275.0,bike_003,car_008,motorcycle,car,12.924477,77.649563,12.92448,77.650796,13.9,16.57,133.62993098125133,2.67
275.0,bike_003,car_009,motorcycle,car,12.924477,77.649563,12.924496,77.649409,13.9,15.92,16.690234318406002,2.0199999999999996
275.0,bike_004,car_009,motorcycle,car,12.924463,77.649351,12.924496,77.649409,15.38,15.92,6.286243486450931,0.5399999999999991
275.0,bike_005,car_007,motorcycle,car,12.92316,77.646136,12.922901,77.645854,16.14,11.91,30.566873567072346,4.23
275.0,car_002,car_004,car,car,12.923615,77.655167,12.9233,77.656364,15.84,16.15,129.7302978882343,0.3099999999999987
275.0,car_002,car_005,car,car,12.923615,77.655167,12.923567,77.655411,15.84,16.66,26.44446174321152,0.8200000000000003
275.0,car_003,car_004,car,car,12.923011,77.657113,12.9233,77.656364,15.43,16.15,81.17740274128501,0.7199999999999989
275.0,car_004,car_005,car,car,12.9233,77.656364,12.923567,77.655411,16.15,16.66,103.28585543830624,0.5100000000000016
275.0,car_006,car_010,car,car,12.924173,77.647659,12.924146,77.647532,13.02,15.54,13.76410858344826,2.5199999999999996
276.0,bike_001,car_002,motorcycle,car,12.92324,77.656456,12.923587,77.655315,15.97,16.31,123.66152665933299,0.3399999999999981
276.0,bike_001,car_003,motorcycle,car,12.92324,77.656456,12.922961,77.657255,15.97,16.35,86.59609995231492,0.3800000000000008
276.0,bike_001,car_004,motorcycle,car,12.92324,77.656456,12.923255,77.656502,15.97,15.75,4.985492229041132,0.22000000000000064
276.0,bike_001,car_005,motorcycle,car,12.92324,77.656456,12.923528,77.655557,15.97,16.5,97.43374787057527,0.5299999999999994
276.0,bike_002,bus_001,motorcycle,bus,12.921721,77.644601,12.920115,77.643268,9.77,13.57,144.50339607080923,3.8000000000000007
276.0,bike_002,car_007,motorcycle,car,12.921721,77.644601,12.922981,77.645941,9.77,12.94,145.24818703660875,3.17
276.0,bike_003,bike_004,motorcycle,motorcycle,12.924487,77.649704,12.924472,77.649487,15.43,14.81,23.518018730596328,0.6199999999999992
276.0,bike_003,car_008,motorcycle,car,12.924487,77.649704,12.924458,77.65094,15.43,15.79,133.95507954903943,0.35999999999999943
276.0,bike_003,car_009,motorcycle,car,12.924487,77.649704,12.924506,77.649558,15.43,16.18,15.82321287375709,0.75
276.0,bike_004,car_009,motorcycle,car,12.924472,77.649487,12.924506,77.649558,14.81,16.18,7.695112342435363,1.3699999999999992
276.0,bike_005,car_007,motorcycle,car,12.923252,77.646238,12.922981,77.645941,15.1,12.94,32.19270350063726,2.16
276.0,car_002,car_004,car,car,12.923587,77.655315,12.923255,77.656502,16.31,15.75,128.64670656660346,0.5599999999999987
276.0,car_002,car_005,car,car,12.923587,77.655315,12.923528,77.655557,16.31,16.5,26.227794590634947,0.19000000000000128
276.0,car_003,car_004,car,car,12.922961,77.657255,12.923255,77.656502,16.35,15.75,81.61098907007073,0.6000000000000014
276.0,car_004,car_005,car,car,12.923255,77.656502,12.923528,77.655557,15.75,16.5,102.41891654367771,0.75
276.0,car_006,car_010,car,car,12.924223,77.647771,12.924207,77.647664,13.4,15.87,11.596487388935564,2.469999999999999
276.0,car_008,car_009,car,car,12.924458,77.65094,12.924506,77.649558,15.79,16.18,149.7782624260288,0.39000000000000057
277.0,bike_001,car_002,motorcycle,car,12.923195,77.656586,12.923582,77.655465,14.97,16.13,121.49445970091372,1.1599999999999984
277.0,bike_001,car_003,motorcycle,car,12.923195,77.656586,12.922911,77.657398,14.97,16.49,88.0050700944241,1.5199999999999978
277.0,bike_001,car_004,motorcycle,car,12.923195,77.656586,12.923209,77.656636,14.97,15.46,5.4189900126268515,0.4900000000000002
277.0,bike_001,car_005,motorcycle,car,12.923195,77.656586,12.923486,77.655697,14.97,15.89,96.35003304811038,0.9199999999999999
277.0,bike_002,bus_001,motorcycle,bus,12.921803,77.64467,12.920212,77.643348,11.78,13.78,143.31082051272202,2.0
277.0,bike_002,car_007,motorcycle,car,12.921803,77.64467,12.923054,77.64602,11.78,11.84,146.33148641109818,0.0600000000000005
277.0,bike_003,bike_004,motorcycle,motorcycle,12.924497,77.64984,12.924482,77.649632,14.76,15.9,22.542617655439976,1.1400000000000006
277.0,bike_003,car_008,motorcycle,car,12.924497,77.64984,12.924435,77.651088,14.76,16.41,135.25565940583877,1.6500000000000004
277.0,bike_003,car_009,motorcycle,car,12.924497,77.64984,12.924516,77.6497,14.76,15.44,15.172946850929627,0.6799999999999997
277.0,bike_004,car_009,motorcycle,car,12.924482,77.649632,12.924516,77.6497,15.9,15.44,7.369990889270991,0.46000000000000085
277.0,bike_005,car_007,motorcycle,car,12.923345,77.646343,12.923054,77.64602,15.4,11.84,35.010791011752275,3.5600000000000005
277.0,car_002,car_004,car,car,12.923582,77.655465,12.923209,77.656636,16.13,15.46,126.9131169918485,0.6699999999999982
277.0,car_002,car_005,car,car,12.923582,77.655465,12.923486,77.655697,16.13,15.89,25.144454419323605,0.23999999999999844
277.0,car_003,car_004,car,car,12.922911,77.657398,12.923209,77.656636,16.49,15.46,82.58644169229223,1.0299999999999976
277.0,car_004,car_005,car,car,12.923209,77.656636,12.923486,77.655697,15.46,15.89,101.76871380839357,0.4299999999999997
277.0,car_006,car_010,car,car,12.924263,77.647889,12.924264,77.647802,13.68,16.34,9.428884219561734,2.66
278.0,bike_001,car_002,motorcycle,car,12.923148,77.656722,12.923546,77.655602,15.63,15.37,121.3862375543884,0.26000000000000156
278.0,bike_001,car_003,motorcycle,car,12.923148,77.656722,12.922862,77.657539,15.63,16.35,88.54699331091204,0.7200000000000006
278.0,bike_001,car_004,motorcycle,car,12.923148,77.656722,12.92316,77.656774,15.63,15.97,5.63572797572149,0.33999999999999986
278.0,bike_001,car_005,motorcycle,car,12.923148,77.656722,12.923441,77.655834,15.63,15.7,96.24169711817879,0.06999999999999851
278.0,bike_002,bus_001,motorcycle,bus,12.921865,77.644731,12.920307,77.643427,9.59,13.61,141.35902178388406,4.02
278.0,bike_002,car_007,motorcycle,car,12.921865,77.644731,12.923129,77.646102,9.59,12.13,148.6075057479754,2.540000000000001
278.0,bike_003,bike_004,motorcycle,motorcycle,12.924504,77.649971,12.924492,77.649769,14.37,14.99,21.892343224556313,0.620000000000001
278.0,bike_003,car_008,motorcycle,car,12.924504,77.649971,12.924413,77.651228,14.37,15.4,136.2311254543531,1.0300000000000011
278.0,bike_003,car_009,motorcycle,car,12.924504,77.649971,12.924526,77.649845,14.37,15.84,13.655678121503707,1.4700000000000006
278.0,bike_004,car_009,motorcycle,car,12.924492,77.649769,12.924526,77.649845,14.99,15.84,8.236982466267285,0.8499999999999996
278.0,bike_005,car_007,motorcycle,car,12.923443,77.646456,12.923129,77.646102,16.44,12.13,38.37079341419427,4.3100000000000005
278.0,car_002,car_004,car,car,12.923546,77.655602,12.92316,77.656774,15.37,15.97,127.02166148891655,0.6000000000000014
278.0,car_002,car_005,car,car,12.923546,77.655602,12.923441,77.655834,15.37,15.7,25.14459398202268,0.33000000000000007
278.0,car_003,car_004,car,car,12.922862,77.657539,12.92316,77.656774,16.35,15.97,82.91158551993185,0.3800000000000008
278.0,car_004,car_005,car,car,12.92316,77.656774,12.923441,77.655834,15.97,15.7,101.87715110627228,0.27000000000000135
278.0,car_006,car_010,car,car,12.924296,77.648007,12.924307,77.647939,13.36,15.55,7.369732250688994,2.1900000000000013
278.0,car_008,car_009,car,car,12.924413,77.651228,12.924526,77.649845,15.4,15.84,149.88677927453136,0.4399999999999995
279.0,bike_001,car_002,motorcycle,car,12.923098,77.656864,12.923502,77.65574,16.42,15.76,121.81983962622182,0.6600000000000019
279.0,bike_001,car_003,motorcycle,car,12.923098,77.656864,12.922814,77.657675,16.42,15.67,87.89672786295485,0.7500000000000018
279.0,bike_001,car_004,motorcycle,car,12.923098,77.656864,12.92311,77.656917,16.42,16.46,5.7441066780795795,0.03999999999999915
279.0,bike_001,car_005,motorcycle,car,12.923098,77.656864,12.923394,77.655979,16.42,16.57,95.91662094041769,0.14999999999999858
279.0,bike_002,bus_001,motorcycle,bus,12.921928,77.644796,12.920402,77.643506,9.94,13.52,139.84068849481912,3.58
279.0,bike_003,bike_004,motorcycle,motorcycle,12.924511,77.650112,12.924501,77.649911,15.31,15.42,21.78396090928816,0.10999999999999943
279.0,bike_003,car_008,motorcycle,car,12.924511,77.650112,12.924384,77.651377,15.31,16.5,137.098261711309,1.1899999999999995
279.0,bike_003,car_009,motorcycle,car,12.924511,77.650112,12.924534,77.64999,15.31,15.74,13.22217484924105,0.4299999999999997
279.0,bike_004,car_009,motorcycle,car,12.924501,77.649911,12.924534,77.64999,15.42,15.74,8.562091014912395,0.3200000000000003
279.0,bike_005,car_007,motorcycle,car,12.923537,77.646572,12.923208,77.646189,16.35,12.97,41.51382382918046,3.380000000000001
279.0,car_002,car_004,car,car,12.923502,77.65574,12.92311,77.656917,15.76,16.46,127.56363689153709,0.7000000000000011
279.0,car_002,car_005,car,car,12.923502,77.65574,12.923394,77.655979,15.76,16.57,25.903269155447603,0.8100000000000005
279.0,car_003,car_004,car,car,12.922814,77.657675,12.92311,77.656917,15.67,16.46,82.15294338695271,0.7900000000000009
279.0,car_004,car_005,car,car,12.92311,77.656917,12.923394,77.655979,16.46,16.57,101.66044857245525,0.10999999999999943
279.0,car_006,car_010,car,car,12.924326,77.648118,12.924345,77.648076,12.53,15.55,4.552023080091933,3.0200000000000014
280.0,bike_001,car_002,motorcycle,car,12.923052,77.656996,12.923457,77.655876,15.26,15.63,121.38636972386774,0.370000000000001
280.0,bike_001,car_003,motorcycle,car,12.923052,77.656996,12.922765,77.657816,15.26,16.29,88.87216900154837,1.0299999999999994
280.0,bike_001,car_004,motorcycle,car,12.923052,77.656996,12.923063,77.657052,15.26,15.53,6.069233581787059,0.2699999999999996
280.0,bike_001,car_005,motorcycle,car,12.923052,77.656996,12.923348,77.656121,15.26,16.28,94.83287388182384,1.0200000000000014
280.0,bike_002,bus_001,motorcycle,bus,12.921996,77.644866,12.920497,77.643585,10.68,13.59,138.86434197838506,2.91
280.0,bike_003,bike_004,motorcycle,motorcycle,12.924513,77.65024,12.924508,77.650057,13.92,15.91,19.833152585647284,1.9900000000000002
280.0,bike_003,car_008,motorcycle,car,12.924513,77.65024,12.924356,77.651522,13.92,16.13,138.94080574217685,2.209999999999999
280.0,bike_003,car_009,motorcycle,car,12.924513,77.65024,12.924541,77.650137,13.92,15.95,11.163052133879052,2.0299999999999994
280.0,bike_004,car_009,motorcycle,car,12.924508,77.650057,12.924541,77.650137,15.91,15.95,8.670465644573149,0.03999999999999915
280.0,bike_005,car_007,motorcycle,car,12.923626,77.646683,12.923281,77.646271,15.62,12.02,44.65689106679206,3.5999999999999996
280.0,car_002,car_004,car,car,12.923457,77.655876,12.923063,77.657052,15.63,15.53,127.45530713076417,0.10000000000000142
280.0,car_002,car_005,car,car,12.923457,77.655876,12.923348,77.656121,15.63,16.28,26.553538602435417,0.6500000000000004
280.0,car_003,car_004,car,car,12.922765,77.657816,12.923063,77.657052,16.29,15.53,82.80324180322313,0.7599999999999998
280.0,car_004,car_005,car,car,12.923063,77.657052,12.923348,77.656121,15.53,16.28,100.90184030035871,0.7500000000000018
280.0,car_006,car_010,car,car,12.924348,77.648236,12.924375,77.648226,13.1,16.54,1.085045329931991,3.4399999999999995
281.0,bike_001,car_002,motorcycle,car,12.923003,77.657136,12.923412,77.656018,16.13,16.17,121.16969085488316,0.0400000000000027
281.0,bike_001,car_003,motorcycle,car,12.923003,77.657136,12.922717,77.657954,16.13,15.87,88.65542118741378,0.2599999999999998
281.0,bike_001,car_004,motorcycle,car,12.923003,77.657136,12.923014,77.657192,16.13,16.18,6.069234774286826,0.05000000000000071
281.0,bike_001,car_005,motorcycle,car,12.923003,77.657136,12.923302,77.656263,16.13,16.33,94.6161745146589,0.1999999999999993
281.0,bike_002,bus_001,motorcycle,bus,12.922063,77.64494,12.92059,77.643662,11.01,13.27,138.53818090597665,2.26
281.0,bike_003,bike_004,motorcycle,motorcycle,12.924509,77.650378,12.924514,77.650193,15.1,14.9,20.049908220702616,0.1999999999999993
281.0,bike_003,car_008,motorcycle,car,12.924509,77.650378,12.924328,77.651666,15.1,16.01,139.59118998621594,0.9100000000000019
281.0,bike_003,car_009,motorcycle,car,12.924509,77.650378,12.924541,77.650281,15.1,15.69,10.5128362139639,0.5899999999999999
281.0,bike_004,car_009,motorcycle,car,12.924514,77.650193,12.924541,77.650281,14.9,15.69,9.537395857158701,0.7899999999999991
281.0,bike_005,car_007,motorcycle,car,12.923698,77.646803,12.923357,77.646356,15.31,12.52,48.449618569794914,2.790000000000001
281.0,car_002,car_004,car,car,12.923412,77.656018,12.923014,77.657192,16.17,16.18,127.23862504963104,0.00999999999999801
281.0,car_002,car_005,car,car,12.923412,77.656018,12.923302,77.656263,16.17,16.33,26.553558972312405,0.1599999999999966
281.0,car_003,car_004,car,car,12.922717,77.657954,12.923014,77.657192,15.87,16.18,82.58649245086735,0.3100000000000005
281.0,car_004,car_005,car,car,12.923014,77.657192,12.923302,77.656263,16.18,16.33,100.6851379957901,0.14999999999999858
