timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,heading,distance,waiting_time,network_vehicle_count,network_avg_speed,network_avg_waiting_time,edge_vehicle_count,edge_queue_length
92.0,7,car,2405.41,6755.21,10.97,-2.16,-310667981#0_0,-310667981#0,4.65,777.52,0.0,31,12.16,0.03,1,0
92.0,8,car,3529.0,8592.04,16.44,0.25,350096404#3_2,350096404#3,80.18,871.03,0.0,31,12.16,0.03,1,0
92.0,9,car,4155.14,12580.42,9.05,2.59,-737232317#5_0,-737232317#5,95.03,643.49,0.0,31,12.16,0.03,2,0
93.0,0,car,2065.26,8384.11,15.52,-0.22,172853382#1_1,172853382#1,148.14,946.51,0.0,31,12.05,0.06,1,0
93.0,1,car,4135.8,7607.56,5.42,1.89,:12067305543_3_0,:12067305543_3,0.69,959.71,0.0,31,12.05,0.06,1,0
93.0,10,car,7536.1,8509.08,15.63,-0.37,-1212554490#1_0,-1212554490#1,181.85,618.81,0.0,31,12.05,0.06,1,0
93.0,11,car,2574.17,7252.82,15.19,-0.6,229976708#15_0,229976708#15,41.49,616.06,0.0,31,12.05,0.06,1,0
93.0,12,car,3487.83,7952.51,12.64,-0.46,317617775#0_0,317617775#0,196.58,638.09,0.0,31,12.05,0.06,1,0
93.0,13,car,3640.26,9938.61,16.61,0.61,-111786744#4_0,-111786744#4,311.4,432.35,0.0,31,12.05,0.06,1,0
93.0,14,car,4241.56,12572.81,15.37,-0.97,-737232317#5_0,-737232317#5,95.03,611.1,0.0,31,12.05,0.06,2,0
93.0,15,car,5628.71,7277.65,15.71,1.04,1415385667#0_0,1415385667#0,357.82,549.52,0.0,31,12.05,0.06,1,0
93.0,16,car,5422.47,8561.04,5.92,-4.46,:2388266844_2_0,:2388266844_2,296.7,459.64,0.0,31,12.05,0.06,1,0
93.0,17,car,1844.43,9860.2,15.45,-0.06,:cluster_304956059_3399067457_9_0,:cluster_304956059_3399067457_9,81.95,547.43,0.0,31,12.05,0.06,1,0
93.0,18,motorcycle,2134.84,10800.27,16.3,0.53,1251954786#2_0,1251954786#2,125.78,414.88,0.0,31,12.05,0.06,1,0
93.0,19,car,5322.79,7691.1,15.74,0.3,-1157609914#21_0,-1157609914#21,7.57,516.91,0.0,31,12.05,0.06,1,0
93.0,2,car,4153.79,13037.42,15.52,-0.75,:cluster_1282881098_263155004_8_0,:cluster_1282881098_263155004_8,127.89,1077.76,0.0,31,12.05,0.06,1,0
93.0,20,motorcycle,3185.52,9658.79,0.02,-0.06,-27785777#2_0,-27785777#2,51.47,315.47,2.0,31,12.05,0.06,1,1
93.0,21,motorcycle,8670.18,13340.35,5.39,-0.38,:766836075_5_0,:766836075_5,281.68,206.38,0.0,31,12.05,0.06,1,0
93.0,22,car,2471.57,6708.86,11.74,0.56,:3161255787_3_0,:3161255787_3,7.66,204.54,0.0,31,12.05,0.06,1,0
93.0,23,car,8184.91,11273.44,14.06,0.34,1446434055_0,1446434055,97.95,321.92,0.0,31,12.05,0.06,1,0
93.0,24,truck,3625.85,9189.86,8.69,-3.01,-27790968#2_0,-27790968#2,199.77,221.84,0.0,31,12.05,0.06,1,0
93.0,25,car,2308.73,10153.4,15.65,-0.83,-28186784#8_0,-28186784#8,40.4,272.17,0.0,31,12.05,0.06,1,0
93.0,26,car,5607.99,7814.2,16.54,0.45,1548813757_0,1548813757,357.43,172.33,0.0,31,12.05,0.06,1,0
93.0,27,car,1760.49,11369.78,9.81,2.25,213056998#6_0,213056998#6,94.23,78.3,0.0,31,12.05,0.06,1,0
93.0,28,motorcycle,5289.97,6442.05,5.47,1.56,191344926#13_0,191344926#13,96.72,44.87,0.0,31,12.05,0.06,1,0
93.0,29,car,8166.77,12942.6,6.01,-0.31,:7479217083_0_0,:7479217083_0,198.59,48.35,0.0,31,12.05,0.06,1,0
93.0,3,car,3100.72,7405.39,16.59,0.31,:cluster_11259847533_306612618_306613918_4_0,:cluster_11259847533_306612618_306613918_4,271.31,971.66,0.0,31,12.05,0.06,1,0
93.0,30,motorcycle,8583.12,12876.03,14.96,1.42,122912015#1_0,122912015#1,17.68,28.5,0.0,31,12.05,0.06,1,0
93.0,4,motorcycle,1838.9,9050.64,15.45,-1.16,1110164312#1_1,1110164312#1,110.37,914.71,0.0,31,12.05,0.06,1,0
93.0,5,car,4119.93,7215.81,5.32,2.43,1055330320#0_1,1055330320#0,271.28,584.08,0.0,31,12.05,0.06,1,0
93.0,6,bus,5448.94,8577.45,13.73,-0.15,1371062099#1_0,1371062099#1,269.32,776.04,0.0,31,12.05,0.06,1,0
93.0,7,car,2405.93,6761.66,6.47,-4.5,-310667981#0_0,-310667981#0,4.65,783.99,0.0,31,12.05,0.06,1,0
93.0,8,car,3544.54,8594.73,15.77,-0.68,350096404#3_2,350096404#3,80.18,886.8,0.0,31,12.05,0.06,1,0
93.0,9,car,4165.98,12579.46,10.88,1.83,-737232317#5_0,-737232317#5,95.03,654.36,0.0,31,12.05,0.06,2,0
94.0,0,car,2073.09,8371.51,14.83,-0.68,172853382#1_1,172853382#1,148.14,961.34,0.0,32,12.26,0.09,1,0
94.0,1,car,4135.86,7615.03,7.47,2.05,755390846#0_0,755390846#0,0.34,967.18,0.0,32,12.26,0.09,1,0
94.0,10,car,7535.23,8493.01,16.09,0.46,-1212554490#1_0,-1212554490#1,183.89,634.9,0.0,32,12.26,0.09,1,0
94.0,11,car,2582.56,7262.27,12.64,-2.55,229976708#15_0,229976708#15,41.81,628.7,0.0,32,12.26,0.09,1,0
94.0,12,car,3483.97,7939.54,13.53,0.89,317617775#0_0,317617775#0,196.58,651.62,0.0,32,12.26,0.09,1,0
94.0,13,car,3628.41,9949.05,15.79,-0.82,-111786744#4_0,-111786744#4,311.4,448.14,0.0,32,12.26,0.09,1,0
94.0,14,car,4257.94,12571.36,16.45,1.07,-737232317#5_0,-737232317#5,95.03,627.55,0.0,32,12.26,0.09,2,0
94.0,15,car,5628.12,7293.29,15.65,-0.06,1415385667#0_0,1415385667#0,357.82,565.17,0.0,32,12.26,0.09,1,0
94.0,16,car,5417.58,8560.85,4.89,-1.04,1303738167#1_0,1303738167#1,267.66,464.53,0.0,32,12.26,0.09,1,0
94.0,17,car,1860.41,9862.73,15.96,0.51,1357130528#2_0,1357130528#2,77.37,563.39,0.0,32,12.26,0.09,1,0
94.0,18,motorcycle,2147.28,10791.3,15.34,-0.97,1251954786#2_0,1251954786#2,125.78,430.22,0.0,32,12.26,0.09,1,0
94.0,19,car,5324.62,7706.71,15.72,-0.02,-1157609914#21_0,-1157609914#21,5.55,532.63,0.0,32,12.26,0.09,1,0
94.0,2,car,4166.87,13027.6,16.25,0.73,364688017#5_0,364688017#5,125.46,1094.01,0.0,32,12.26,0.09,1,0
94.0,20,motorcycle,3185.53,9658.81,0.02,-0.01,-27785777#2_0,-27785777#2,51.47,315.49,3.0,32,12.26,0.09,1,1
94.0,21,motorcycle,8665.64,13341.29,4.63,-0.75,:766836075_5_0,:766836075_5,281.68,211.01,0.0,32,12.26,0.09,1,0
94.0,22,car,2475.17,6719.15,10.94,-0.8,-310667980#0_0,-310667980#0,22.67,215.48,0.0,32,12.26,0.09,1,0
94.0,23,car,8199.14,11271.45,14.37,0.3,1446434055_0,1446434055,97.95,336.29,0.0,32,12.26,0.09,1,0
94.0,24,truck,3620.37,9185.57,7.41,-1.29,:3452260835_0_0,:3452260835_0,229.51,229.25,0.0,32,12.26,0.09,1,0
94.0,25,car,2319.28,10165.79,16.27,0.62,:309593252_3_0,:309593252_3,40.37,288.44,0.0,32,12.26,0.09,1,0
94.0,26,car,5607.28,7829.99,15.81,-0.73,1548813757_0,1548813757,357.43,188.14,0.0,32,12.26,0.09,1,0
94.0,27,car,1772.64,11368.91,12.18,2.37,213056998#6_0,213056998#6,94.08,90.49,0.0,32,12.26,0.09,1,0
94.0,28,motorcycle,5296.65,6441.26,6.72,1.25,191344926#13_0,191344926#13,96.72,51.6,0.0,32,12.26,0.09,1,0
94.0,29,car,8161.89,12941.12,5.36,-0.65,122911905#1_0,122911905#1,259.23,53.71,0.0,32,12.26,0.09,1,0
94.0,3,car,3085.0,7405.99,15.77,-0.82,27934854#8_0,27934854#8,273.84,987.43,0.0,32,12.26,0.09,1,0
94.0,30,motorcycle,8587.54,12889.87,14.53,-0.44,122912015#1_0,122912015#1,17.68,43.03,0.0,32,12.26,0.09,1,0
94.0,31,motorcycle,3403.48,9376.48,13.09,0.0,-27785841#0_0,-27785841#0,32.06,0.0,0.0,32,12.26,0.09,1,0
94.0,4,motorcycle,1854.14,9044.98,16.26,0.81,1110164312#1_1,1110164312#1,110.37,930.97,0.0,32,12.26,0.09,1,0
94.0,5,car,4112.52,7215.99,7.25,1.92,1055330320#0_1,1055330320#0,271.38,591.33,0.0,32,12.26,0.09,1,0
94.0,6,bus,5435.1,8577.08,13.82,0.09,1371062099#1_0,1371062099#1,268.46,789.86,0.0,32,12.26,0.09,1,0
94.0,7,car,2404.99,6770.33,8.82,2.35,:cluster_3161255789_3161255822_9_0,:cluster_3161255789_3161255822_9,347.37,792.82,0.0,32,12.26,0.09,1,0
94.0,8,car,3560.09,8597.42,15.77,0.01,350096404#3_2,350096404#3,80.18,902.57,0.0,32,12.26,0.09,1,0
94.0,9,car,4178.54,12578.36,12.61,1.74,-737232317#5_0,-737232317#5,95.03,666.98,0.0,32,12.26,0.09,2,0
95.0,0,car,2081.27,8358.37,15.48,0.65,:1614298011_2_1,:1614298011_2,147.9,976.83,0.0,32,12.58,0.12,1,0
95.0,1,car,4135.88,7624.33,9.28,1.82,:11260122965_1_0,:11260122965_1,0.21,976.46,0.0,32,12.58,0.12,1,0
95.0,10,car,7534.11,8476.48,16.57,0.48,:3715146009_1_0,:3715146009_1,183.83,651.47,0.0,32,12.58,0.12,1,0
95.0,11,car,2592.05,7265.65,10.37,-2.27,:6528167688_7_0,:6528167688_7,82.84,639.06,0.0,32,12.58,0.12,1,0
95.0,12,car,3480.42,7926.72,13.3,-0.23,:7327251302_0_0,:7327251302_0,195.08,664.92,0.0,32,12.58,0.12,1,0
95.0,13,car,3616.33,9960.03,16.33,0.53,-111786744#4_0,-111786744#4,312.48,464.47,0.0,32,12.58,0.12,1,0
95.0,14,car,4273.82,12569.91,15.94,-0.5,:347261830_13_0,:347261830_13,95.7,643.49,0.0,32,12.58,0.12,1,0
95.0,15,car,5627.51,7309.33,16.05,0.4,:306623067_4_0,:306623067_4,357.85,581.22,0.0,32,12.58,0.12,1,0
95.0,16,car,5411.94,8562.97,6.42,1.53,:11903564939_0_0,:11903564939_0,299.22,470.95,0.0,32,12.58,0.12,1,0
95.0,17,car,1875.37,9868.75,15.93,-0.03,1357130528#2_0,1357130528#2,64.2,579.32,0.0,32,12.58,0.12,1,0
95.0,18,motorcycle,2160.6,10781.7,16.43,1.09,1251954786#2_0,1251954786#2,125.78,446.64,0.0,32,12.58,0.12,1,0
95.0,19,car,5326.17,7722.73,16.1,0.38,:306620859_3_0,:306620859_3,5.39,548.72,0.0,32,12.58,0.12,1,0
95.0,2,car,4179.69,13018.47,15.7,-0.54,364688017#5_0,364688017#5,125.46,1109.72,0.0,32,12.58,0.12,1,0
95.0,20,motorcycle,3185.54,9658.81,0.01,-0.0,-27785777#2_0,-27785777#2,51.47,315.51,4.0,32,12.58,0.12,1,1
95.0,21,motorcycle,8660.24,13342.37,5.5,0.87,61418770#5_0,61418770#5,281.1,216.52,0.0,32,12.58,0.12,1,0
95.0,22,car,2475.44,6730.6,11.5,0.57,-310667980#0_0,-310667980#0,359.96,226.98,0.0,32,12.58,0.12,1,0
95.0,23,car,8212.76,11269.55,13.76,-0.61,1446434055_0,1446434055,97.95,350.05,0.0,32,12.58,0.12,1,0
95.0,24,truck,3612.99,9186.42,7.45,0.04,338161623#0_0,338161623#0,275.47,236.7,0.0,32,12.58,0.12,1,0
95.0,25,car,2329.67,10178.02,16.05,-0.21,-28186784#7_0,-28186784#7,40.4,304.49,0.0,32,12.58,0.12,1,0
95.0,26,car,5606.59,7845.35,15.37,-0.44,1548813757_0,1548813757,357.43,203.51,0.0,32,12.58,0.12,1,0
95.0,27,car,1782.44,11368.22,9.83,-2.36,213056998#6_0,213056998#6,94.08,100.31,0.0,32,12.58,0.12,1,0
95.0,28,motorcycle,5304.64,6440.32,8.04,1.32,191344926#13_0,191344926#13,96.72,59.64,0.0,32,12.58,0.12,1,0
95.0,29,car,8154.55,12942.06,7.4,2.03,122911905#1_0,122911905#1,277.31,61.11,0.0,32,12.58,0.12,1,0
95.0,3,car,3068.72,7407.08,16.31,0.54,27934854#8_0,27934854#8,273.84,1003.75,0.0,32,12.58,0.12,1,0
95.0,30,motorcycle,8591.84,12903.33,14.14,-0.38,:1371947604_9_0,:1371947604_9,17.76,57.17,0.0,32,12.58,0.12,1,0
95.0,31,motorcycle,3409.94,9386.79,12.17,-0.93,-27785841#0_0,-27785841#0,32.06,12.17,0.0,32,12.58,0.12,1,0
95.0,4,motorcycle,1869.3,9039.35,16.17,-0.09,1110164312#1_1,1110164312#1,110.37,947.14,0.0,32,12.58,0.12,1,0
95.0,5,car,4102.6,7216.23,9.7,2.45,1055330320#0_1,1055330320#0,271.35,601.02,0.0,32,12.58,0.12,1,0
95.0,6,bus,5421.82,8576.72,13.27,-0.55,1371062099#1_0,1371062099#1,268.46,803.12,0.0,32,12.58,0.12,1,0
95.0,7,car,2403.09,6780.49,10.45,1.63,-310667988#4_0,-310667988#4,358.1,803.26,0.0,32,12.58,0.12,1,0
95.0,8,car,3576.29,8600.22,16.44,0.67,350096404#3_2,350096404#3,80.18,919.01,0.0,32,12.58,0.12,1,0
95.0,9,car,4193.49,12577.04,15.0,2.39,-737232317#5_0,-737232317#5,95.03,681.98,0.0,32,12.58,0.12,1,0
96.0,0,car,2089.46,8345.52,15.25,-0.23,172853382#2_1,172853382#2,147.33,992.08,0.0,32,12.35,0.16,1,0
96.0,1,car,4135.88,7636.09,11.8,2.51,:cluster_11260122968_1608973468_2110371293_9_0,:cluster_11260122968_1608973468_2110371293_9,359.93,988.26,0.0,32,12.35,0.16,1,0
96.0,10,car,7533.14,8461.42,15.1,-1.47,:9830755309_1_0,:9830755309_1,183.35,666.56,0.0,32,12.35,0.16,1,0
96.0,11,car,2602.2,7264.3,10.26,-0.11,229976708#16_0,229976708#16,99.91,649.32,0.0,32,12.35,0.16,1,0
96.0,12,car,3477.13,7913.54,13.58,0.29,317617775#1_0,317617775#1,193.47,678.5,0.0,32,12.35,0.16,1,0
96.0,13,car,3604.92,9971.44,16.16,-0.16,-111786744#3_0,-111786744#3,317.96,480.63,0.0,32,12.35,0.16,1,0
96.0,14,car,4289.7,12568.14,15.98,0.03,-737232317#4_0,-737232317#4,97.07,659.47,0.0,32,12.35,0.16,1,0
96.0,15,car,5626.92,7324.98,15.67,-0.38,1415385667#1_0,1415385667#1,357.81,596.88,0.0,32,12.35,0.16,1,0
96.0,16,car,5407.65,8565.7,3.38,-3.04,1282769935_1,1282769935,328.02,474.34,0.0,32,12.35,0.16,1,0
96.0,17,car,1888.68,9877.46,15.7,-0.24,1357130528#2_0,1357130528#2,55.08,595.02,0.0,32,12.35,0.16,1,0
96.0,18,motorcycle,2173.15,10772.57,15.52,-0.9,1251954786#2_0,1251954786#2,126.78,462.17,0.0,32,12.35,0.16,1,0
96.0,19,car,5327.48,7738.76,16.08,-0.01,-1157609914#20_0,-1157609914#20,4.37,564.8,0.0,32,12.35,0.16,1,0
96.0,2,car,4192.59,13009.38,15.76,0.05,364688017#5_0,364688017#5,124.46,1125.47,0.0,32,12.35,0.16,1,0
96.0,20,motorcycle,3185.55,9658.82,0.0,-0.01,-27785777#2_0,-27785777#2,51.47,315.51,5.0,32,12.35,0.16,1,1
96.0,21,motorcycle,8654.38,13343.52,5.97,0.47,61418770#5_0,61418770#5,281.1,222.49,0.0,32,12.35,0.16,1,0
96.0,22,car,2475.43,6742.4,11.8,0.29,-310667980#0_0,-310667980#0,359.96,238.78,0.0,32,12.35,0.16,1,0
96.0,23,car,8226.54,11267.63,13.91,0.15,1446434055_0,1446434055,97.95,363.96,0.0,32,12.35,0.16,1,0
96.0,24,truck,3604.65,9187.32,8.39,0.95,:3452278578_1_0,:3452278578_1,276.01,245.09,0.0,32,12.35,0.16,1,0
96.0,25,car,2340.43,10190.0,16.11,0.06,:309593120_7_0,:309593120_7,42.74,320.61,0.0,32,12.35,0.16,1,0
96.0,26,car,5605.89,7861.03,15.69,0.32,1548813757_0,1548813757,357.43,219.21,0.0,32,12.35,0.16,1,0
96.0,27,car,1788.16,11367.81,5.73,-4.09,213056998#6_0,213056998#6,94.08,106.05,0.0,32,12.35,0.16,1,0
96.0,28,motorcycle,5308.5,6439.86,3.89,-4.16,191344926#13_0,191344926#13,96.72,63.53,0.0,32,12.35,0.16,1,0
96.0,29,car,8145.47,12943.23,9.15,1.75,:11011903061_4_0,:11011903061_4,277.31,70.26,0.0,32,12.35,0.16,1,0
96.0,3,car,3052.95,7408.14,15.81,-0.5,27934854#8_0,27934854#8,273.84,1019.55,0.0,32,12.35,0.16,1,0
96.0,30,motorcycle,8596.2,12916.93,14.28,0.14,122912015#2_0,122912015#2,17.78,71.45,0.0,32,12.35,0.16,1,0
96.0,31,motorcycle,3416.37,9397.06,12.12,-0.04,-27785841#0_0,-27785841#0,32.06,24.29,0.0,32,12.35,0.16,1,0
96.0,4,motorcycle,1885.77,9036.57,16.28,0.11,1110164312#1_2,1110164312#1,110.94,963.42,0.0,32,12.35,0.16,1,0
96.0,5,car,4090.61,7216.51,11.73,2.03,1055330320#0_1,1055330320#0,271.33,612.75,0.0,32,12.35,0.16,1,0
96.0,6,bus,5412.27,8578.12,9.98,-3.29,:cluster_12203527486_6463569335_0_0,:cluster_12203527486_6463569335_0,276.64,813.1,0.0,32,12.35,0.16,1,0
96.0,7,car,2404.55,6793.32,12.91,2.46,-310667988#4_0,-310667988#4,6.49,816.18,0.0,32,12.35,0.16,1,0
96.0,8,car,3591.46,8602.85,15.39,-1.05,350096404#3_2,350096404#3,80.18,934.41,0.0,32,12.35,0.16,1,0
96.0,9,car,4209.34,12575.65,15.91,0.91,-737232317#5_0,-737232317#5,95.03,697.89,0.0,32,12.35,0.16,1,0
97.0,0,car,2097.7,8332.67,15.26,0.01,172853382#2_1,172853382#2,147.33,1007.35,0.0,33,12.4,0.18,1,0
97.0,1,car,4136.06,7647.59,11.54,-0.26,610166550#0_0,610166550#0,2.25,999.8,0.0,33,12.4,0.18,1,0
97.0,10,car,7532.53,8450.84,10.6,-4.5,-36961957#0_0,-36961957#0,183.27,677.16,0.0,33,12.4,0.18,1,0
97.0,11,car,2613.92,7262.26,11.9,1.64,229976708#16_0,229976708#16,99.91,661.22,0.0,33,12.4,0.18,1,0
97.0,12,car,3475.01,7904.71,9.08,-4.5,317617775#1_0,317617775#1,193.47,687.58,0.0,33,12.4,0.18,1,0
97.0,13,car,3594.21,9984.2,16.65,0.49,-111786744#2_0,-111786744#2,320.03,497.28,0.0,33,12.4,0.18,1,0
97.0,14,car,4305.62,12566.14,16.05,0.07,-737232317#4_0,-737232317#4,97.16,675.52,0.0,33,12.4,0.18,1,0
97.0,15,car,5626.3,7341.04,16.07,0.4,1415385667#1_0,1415385667#1,357.81,612.95,0.0,33,12.4,0.18,1,0
97.0,16,car,5407.01,8570.65,5.06,1.68,:cluster_12203527486_6463569335_4_1,:cluster_12203527486_6463569335_4,352.65,479.4,0.0,33,12.4,0.18,1,0
97.0,17,car,1901.62,9887.44,16.15,0.46,:cluster_308920669_3399098253_7_0,:cluster_308920669_3399098253_7,48.28,611.17,0.0,33,12.4,0.18,1,0
97.0,18,motorcycle,2185.61,10763.26,15.56,0.04,1251954786#2_0,1251954786#2,126.78,477.73,0.0,33,12.4,0.18,1,0
97.0,19,car,5328.62,7755.04,16.32,0.24,-1157609914#20_0,-1157609914#20,4.01,581.13,0.0,33,12.4,0.18,1,0
97.0,2,car,4206.42,13001.19,16.04,0.28,364688017#5_0,364688017#5,120.63,1141.51,0.0,33,12.4,0.18,1,0
97.0,20,motorcycle,3185.55,9658.82,0.0,-0.0,-27785777#2_0,-27785777#2,51.47,315.51,6.0,33,12.4,0.18,1,1
97.0,21,motorcycle,8649.68,13344.44,4.8,-1.18,61418770#5_0,61418770#5,281.1,227.28,0.0,33,12.4,0.18,1,0
97.0,22,car,2475.43,6752.95,10.55,-1.25,-310667980#0_0,-310667980#0,359.96,249.33,0.0,33,12.4,0.18,1,0
97.0,23,car,8240.93,11265.61,14.53,0.62,1446434055_0,1446434055,97.95,378.49,0.0,33,12.4,0.18,1,0
97.0,24,truck,3595.62,9185.94,9.16,0.76,338161623#1_0,338161623#1,260.14,254.25,0.0,33,12.4,0.18,1,0
97.0,25,car,2351.94,10201.7,16.41,0.3,-28186784#6_0,-28186784#6,45.09,337.02,0.0,33,12.4,0.18,1,0
97.0,26,car,5605.16,7876.98,15.97,0.28,:306622080_3_0,:306622080_3,357.37,235.18,0.0,33,12.4,0.18,1,0
97.0,27,car,1795.83,11367.51,7.68,1.95,:677382637_7_0,:677382637_7,90.97,113.73,0.0,33,12.4,0.18,1,0
97.0,28,motorcycle,5313.35,6441.18,5.49,1.6,:cluster_2019288829_306624797_14_0,:cluster_2019288829_306624797_14,49.64,69.02,0.0,33,12.4,0.18,1,0
97.0,29,car,8134.8,12944.6,10.76,1.61,:11011903061_4_0,:11011903061_4,277.34,81.02,0.0,33,12.4,0.18,1,0
97.0,3,car,3036.69,7409.21,16.29,0.48,:cluster_306611966_7478115610_6_0,:cluster_306611966_7478115610_6,273.56,1035.85,0.0,33,12.4,0.18,1,0
97.0,30,motorcycle,8600.72,12931.0,14.78,0.49,122912015#2_0,122912015#2,17.78,86.23,0.0,33,12.4,0.18,1,0
97.0,31,motorcycle,3421.28,9404.85,9.2,-2.92,-27785841#0_0,-27785841#0,32.85,33.49,0.0,33,12.4,0.18,1,0
97.0,32,car,6291.22,12462.6,13.89,0.0,-323036048#0_0,-323036048#0,273.12,0.0,0.0,33,12.4,0.18,1,0
97.0,4,motorcycle,1900.14,9031.08,15.37,-0.91,1110164312#1_2,1110164312#1,110.91,978.79,0.0,33,12.4,0.18,1,0
97.0,5,car,4078.55,7221.15,13.48,1.75,:7432382393_2_0,:7432382393_2,314.17,626.23,0.0,33,12.4,0.18,1,0
97.0,6,bus,5406.67,8586.44,10.11,0.13,:cluster_12203527486_6463569335_0_0,:cluster_12203527486_6463569335_0,322.68,823.22,0.0,33,12.4,0.18,1,0
97.0,7,car,2406.12,6807.16,13.94,1.02,-310667988#4_0,-310667988#4,6.49,830.11,0.0,33,12.4,0.18,1,0
97.0,8,car,3605.76,8605.32,14.51,-0.89,350096404#3_2,350096404#3,80.18,948.91,0.0,33,12.4,0.18,1,0
97.0,9,car,4225.12,12574.25,15.84,-0.07,-737232317#5_0,-737232317#5,95.03,713.73,0.0,33,12.4,0.18,1,0
98.0,0,car,2105.84,8320.01,15.05,-0.21,:1617743335_2_1,:1617743335_2,147.12,1022.4,0.0,33,11.97,0.21,1,0
98.0,1,car,4136.51,7659.12,11.54,0.0,610166550#0_0,610166550#0,2.2,1011.34,0.0,33,11.97,0.21,1,0
98.0,10,car,7532.22,8444.75,6.1,-4.5,-36961957#0_0,-36961957#0,182.92,683.26,0.0,33,11.97,0.21,1,0
98.0,11,car,2627.38,7260.05,13.64,1.74,:6528167690_7_0,:6528167690_7,99.29,674.86,0.0,33,11.97,0.21,1,0
98.0,12,car,3473.94,7900.25,4.58,-4.5,317617775#1_0,317617775#1,193.47,692.16,0.0,33,11.97,0.21,1,0
98.0,13,car,3583.97,9996.45,15.96,-0.7,-111786744#2_0,-111786744#2,320.13,513.24,0.0,33,11.97,0.21,1,0
98.0,14,car,4321.71,12564.12,16.22,0.17,-737232317#4_0,-737232317#4,97.16,691.73,0.0,33,11.97,0.21,1,0
98.0,15,car,5625.69,7357.1,16.07,0.0,1415385667#1_0,1415385667#1,357.81,629.02,0.0,33,11.97,0.21,1,0
98.0,16,car,5406.05,8577.03,6.58,1.52,:cluster_12203527486_6463569335_4_1,:cluster_12203527486_6463569335_4,350.88,485.98,0.0,33,11.97,0.21,1,0
98.0,17,car,1912.99,9897.91,15.41,-0.74,1357130528#3_0,1357130528#3,47.34,626.59,0.0,33,11.97,0.21,1,0
98.0,18,motorcycle,2198.1,10753.92,15.6,0.04,1251954786#2_0,1251954786#2,126.78,493.33,0.0,33,11.97,0.21,1,0
98.0,19,car,5329.75,7771.16,16.15,-0.17,-1157609914#20_0,-1157609914#20,4.01,597.28,0.0,33,11.97,0.21,1,0
98.0,2,car,4220.12,12993.08,15.89,-0.15,364688017#5_0,364688017#5,120.63,1157.4,0.0,33,11.97,0.21,1,0
98.0,20,motorcycle,3185.55,9658.82,0.0,-0.0,-27785777#2_0,-27785777#2,51.47,315.51,7.0,33,11.97,0.21,1,1
98.0,21,motorcycle,8644.47,13345.46,5.31,0.51,61418770#5_0,61418770#5,281.1,232.59,0.0,33,11.97,0.21,1,0
98.0,22,car,2475.42,6759.74,6.79,-3.75,-310667980#0_0,-310667980#0,359.96,256.12,0.0,33,11.97,0.21,1,0
98.0,23,car,8254.98,11263.65,14.19,-0.34,1446434055_0,1446434055,97.95,392.68,0.0,33,11.97,0.21,1,0
98.0,24,truck,3590.35,9184.73,5.41,-3.74,338161623#1_0,338161623#1,257.22,259.66,0.0,33,11.97,0.21,1,0
98.0,25,car,2363.09,10212.82,15.75,-0.66,-28186784#6_0,-28186784#6,45.09,352.77,0.0,33,11.97,0.21,1,0
98.0,26,car,5604.45,7892.39,15.43,-0.54,1182179246_0,1182179246,357.35,250.61,0.0,33,11.97,0.21,1,0
98.0,27,car,1805.36,11370.58,10.22,2.54,:677382637_7_0,:677382637_7,61.37,123.95,0.0,33,11.97,0.21,1,0
98.0,28,motorcycle,5317.37,6448.04,8.08,2.59,:cluster_2019288829_306624797_14_0,:cluster_2019288829_306624797_14,24.92,77.1,0.0,33,11.97,0.21,1,0
98.0,29,car,8124.42,12945.94,10.46,-0.3,122911905#2_0,122911905#2,277.33,91.48,0.0,33,11.97,0.21,1,0
98.0,3,car,3020.49,7410.01,16.17,-0.12,27934854#9_0,27934854#9,272.57,1052.02,0.0,33,11.97,0.21,1,0
98.0,30,motorcycle,8605.2,12944.97,14.67,-0.11,122912015#2_0,122912015#2,17.78,100.9,0.0,33,11.97,0.21,1,0
98.0,31,motorcycle,3424.71,9409.75,5.98,-3.22,-27785841#0_0,-27785841#0,35.0,39.47,0.0,33,11.97,0.21,1,0
98.0,32,car,6276.9,12463.38,14.34,0.45,-323036048#0_0,-323036048#0,273.12,14.34,0.0,33,11.97,0.21,1,0
98.0,4,motorcycle,1915.65,9025.15,16.59,1.22,1110164312#1_2,1110164312#1,110.91,995.38,0.0,33,11.97,0.21,1,0
98.0,5,car,4063.56,7224.31,15.96,2.48,794634830#0_0,794634830#0,271.64,642.19,0.0,33,11.97,0.21,1,0
98.0,6,bus,5400.22,8593.84,9.98,-0.14,151676283#0_0,151676283#0,321.5,833.19,0.0,33,11.97,0.21,1,0
98.0,7,car,2407.82,6821.22,14.16,0.22,:3161255821_7_0,:3161255821_7,7.74,844.27,0.0,33,11.97,0.21,1,0
98.0,8,car,3616.01,8607.33,10.45,-4.05,350096404#3_2,350096404#3,77.22,959.36,0.0,33,11.97,0.21,1,0
98.0,9,car,4241.42,12572.82,16.36,0.52,-737232317#5_0,-737232317#5,95.03,730.1,0.0,33,11.97,0.21,1,0
99.0,0,car,2114.05,8307.44,15.03,-0.02,172853382#3_1,172853382#3,146.72,1037.43,0.0,33,11.81,0.24,1,0
99.0,1,car,4136.93,7670.02,10.91,-0.63,610166550#0_0,610166550#0,2.2,1022.25,0.0,33,11.81,0.24,1,0
