timestamp,vehicle_id,vehicle_type,application,selected_channel,confidence,spatial_attention,temporal_attention,freq_attention,app_attention,throughput_mbps,latency_ms,pdr,sinr_db,reward
35.0,9,car,cooperative_awareness,1,0.181,0.245,0.203,0.247,0.305,0.011,367.28,0.0,-31.21,-0.3625
36.0,0,car,cooperative_awareness,3,0.174,0.242,0.238,0.276,0.244,210.591,2.62,1.0,31.69,1.0739
36.0,1,car,cooperative_awareness,3,0.174,0.232,0.248,0.276,0.244,0.176,25.31,0.0002,-22.13,-0.1819
36.0,10,car,cooperative_awareness,1,0.178,0.258,0.198,0.253,0.291,0.001,2777.84,0.0,-45.49,-0.3791
36.0,11,car,cooperative_awareness,1,0.172,0.241,0.221,0.285,0.253,0.023,179.23,0.0,-27.98,-0.369
36.0,2,car,cooperative_awareness,1,0.176,0.25,0.228,0.266,0.256,0.005,843.9,0.0,-34.81,-0.3791
36.0,3,car,cooperative_awareness,3,0.173,0.236,0.236,0.28,0.248,0.095,44.73,0.0001,-24.82,-0.2341
36.0,4,motorcycle,cooperative_awareness,1,0.173,0.246,0.224,0.281,0.249,103.069,5.14,1.0,31.02,0.7698
36.0,5,car,cooperative_awareness,3,0.174,0.236,0.256,0.283,0.224,1.499,5.27,0.0057,-12.73,-0.0897
36.0,6,bus,cooperative_awareness,3,0.172,0.246,0.236,0.289,0.229,0.005,834.2,0.0,-37.78,-0.3708
36.0,7,car,cooperative_awareness,1,0.175,0.231,0.229,0.276,0.265,0.026,159.68,0.0,-27.46,-0.3664
36.0,8,car,cooperative_awareness,1,0.182,0.221,0.224,0.258,0.296,0.004,953.4,0.0,-35.34,-0.3791
36.0,9,car,cooperative_awareness,1,0.173,0.258,0.214,0.28,0.248,0.001,2777.84,0.0,-42.21,-0.3791
37.0,0,car,cooperative_awareness,1,0.181,0.229,0.227,0.243,0.301,105.234,2.26,1.0,31.68,0.7919
37.0,1,car,cooperative_awareness,1,0.181,0.22,0.236,0.243,0.301,0.224,20.09,0.0009,-18.06,-0.1487
37.0,10,car,cooperative_awareness,3,0.178,0.289,0.223,0.263,0.225,0.039,109.32,0.0,-28.73,-0.3743
37.0,11,car,cooperative_awareness,1,0.174,0.241,0.22,0.265,0.274,0.012,329.31,0.0,-30.72,-0.3692
37.0,12,car,cooperative_awareness,1,0.181,0.225,0.231,0.244,0.301,92.309,2.26,0.9999,27.78,0.742
37.0,2,car,cooperative_awareness,3,0.177,0.258,0.243,0.256,0.244,0.003,1198.66,0.0,-39.35,-0.3807
37.0,3,car,cooperative_awareness,3,0.175,0.239,0.246,0.264,0.251,0.074,59.51,0.0,-25.89,-0.279
37.0,4,motorcycle,cooperative_awareness,3,0.173,0.257,0.237,0.273,0.233,261.811,5.7,1.0,39.41,1.0578
37.0,5,car,cooperative_awareness,3,0.174,0.244,0.253,0.271,0.232,0.314,18.43,0.0005,-19.61,-0.1645
37.0,6,bus,cooperative_awareness,3,0.173,0.254,0.233,0.276,0.236,0.003,1392.05,0.0,-46.1,-0.3807
37.0,7,car,cooperative_awareness,1,0.18,0.225,0.214,0.251,0.31,0.016,249.67,0.0,-29.5,-0.3667
37.0,8,car,cooperative_awareness,3,0.176,0.236,0.245,0.256,0.264,223.263,5.7,1.0,33.6,1.0578
37.0,9,car,cooperative_awareness,3,0.173,0.269,0.228,0.271,0.232,0.003,1392.05,0.0,-40.3,-0.3807
38.0,0,car,cooperative_awareness,1,0.182,0.227,0.225,0.25,0.298,100.693,2.26,1.0,30.31,0.7783
38.0,1,car,cooperative_awareness,1,0.181,0.218,0.235,0.25,0.297,0.223,20.15,0.0009,-18.07,-0.1489
38.0,10,car,cooperative_awareness,1,0.178,0.261,0.199,0.247,0.294,0.001,2774.95,0.0,-45.52,-0.3692
38.0,11,car,cooperative_awareness,1,0.175,0.237,0.221,0.272,0.27,0.008,516.51,0.0,-32.68,-0.3692
38.0,12,car,cooperative_awareness,1,0.182,0.223,0.226,0.252,0.299,103.022,2.26,1.0,31.01,0.7853
38.0,2,car,cooperative_awareness,3,0.177,0.249,0.24,0.256,0.255,0.027,154.15,0.0,-30.3,-0.3807
38.0,3,car,cooperative_awareness,3,0.175,0.235,0.248,0.27,0.247,0.031,134.53,0.0,-29.68,-0.3791
38.0,4,motorcycle,cooperative_awareness,3,0.172,0.254,0.235,0.28,0.23,197.22,5.7,0.9999,29.68,1.0479
38.0,5,car,cooperative_awareness,3,0.173,0.237,0.237,0.274,0.251,0.751,11.01,0.002,-15.79,-0.1288
38.0,6,bus,cooperative_awareness,3,0.173,0.244,0.227,0.276,0.253,0.003,1392.05,0.0,-48.67,-0.3807
38.0,7,car,cooperative_awareness,3,0.172,0.24,0.229,0.277,0.254,0.356,16.91,0.0006,-19.06,-0.1586
38.0,8,car,cooperative_awareness,3,0.175,0.233,0.243,0.263,0.261,193.645,5.7,0.9999,29.14,1.0342
38.0,9,car,cooperative_awareness,3,0.173,0.258,0.221,0.271,0.249,0.006,693.69,0.0,-36.96,-0.3807
39.0,0,car,cooperative_awareness,3,0.174,0.25,0.248,0.276,0.226,28.447,7.33,0.5222,2.25,0.1951
39.0,1,car,cooperative_awareness,1,0.181,0.218,0.233,0.251,0.298,0.915,5.17,0.0078,-11.84,-0.0756
39.0,10,car,cooperative_awareness,3,0.178,0.273,0.212,0.259,0.257,0.598,13.88,0.0014,-16.79,-0.144
39.0,11,car,cooperative_awareness,1,0.175,0.236,0.225,0.27,0.269,0.015,261.56,0.0,-29.73,-0.3602
39.0,12,car,cooperative_awareness,5,0.175,0.235,0.238,0.265,0.263,348.876,0.1,0.9445,10.1,0.977
39.0,2,car,cooperative_awareness,3,0.176,0.261,0.25,0.268,0.22,0.003,1159.94,0.0,-39.2,-0.3846
39.0,3,car,cooperative_awareness,3,0.175,0.234,0.252,0.268,0.246,0.074,61.54,0.0,-25.93,-0.2871
39.0,4,motorcycle,cooperative_awareness,3,0.172,0.254,0.236,0.28,0.23,43.089,7.28,0.7655,5.38,0.3383
39.0,5,car,cooperative_awareness,1,0.181,0.223,0.214,0.257,0.306,0.434,10.02,0.0025,-15.15,-0.107
39.0,6,bus,cooperative_awareness,3,0.172,0.25,0.236,0.283,0.232,0.003,1393.56,0.0,-50.32,-0.3846
39.0,7,car,cooperative_awareness,3,0.173,0.238,0.234,0.275,0.252,1.659,9.6,0.0067,-12.28,-0.1079
39.0,8,car,cooperative_awareness,3,0.174,0.244,0.254,0.276,0.226,213.336,7.21,1.0,32.11,1.051
39.0,9,car,cooperative_awareness,3,0.173,0.258,0.221,0.271,0.249,0.008,478.84,0.0,-35.32,-0.3846
40.0,0,car,cooperative_awareness,3,0.172,0.25,0.241,0.283,0.227,19.056,5.11,0.3098,-0.29,0.0886
40.0,1,car,cooperative_awareness,3,0.174,0.232,0.25,0.273,0.245,0.053,80.34,0.0,-27.35,-0.3258
40.0,10,car,cooperative_awareness,1,0.178,0.257,0.204,0.249,0.289,0.001,2775.49,0.0,-40.06,-0.3714
40.0,11,car,cooperative_awareness,3,0.172,0.244,0.239,0.286,0.23,0.005,750.22,0.0,-37.3,-0.3785
40.0,12,car,cooperative_awareness,3,0.173,0.244,0.249,0.282,0.226,2.874,6.29,0.0158,-9.8,-0.0855
40.0,13,car,cooperative_awareness,1,0.182,0.227,0.22,0.256,0.297,0.001,2775.49,0.0,-50.13,-0.3714
40.0,2,car,cooperative_awareness,1,0.183,0.236,0.227,0.249,0.288,0.001,2775.49,0.0,-49.14,-0.3714
40.0,3,car,cooperative_awareness,1,0.182,0.217,0.232,0.255,0.296,0.003,1445.13,0.0,-37.16,-0.3714
40.0,4,motorcycle,cooperative_awareness,3,0.173,0.244,0.234,0.275,0.247,8.637,5.36,0.0911,-4.57,-0.0419
40.0,5,car,cooperative_awareness,1,0.172,0.238,0.228,0.282,0.252,0.318,15.32,0.0015,-16.51,-0.1332
40.0,6,bus,cooperative_awareness,3,0.173,0.241,0.231,0.279,0.25,0.003,1391.27,0.0,-58.24,-0.3785
40.0,7,car,cooperative_awareness,1,0.175,0.23,0.233,0.272,0.265,0.012,325.84,0.0,-30.66,-0.3714
40.0,8,car,cooperative_awareness,3,0.174,0.237,0.245,0.273,0.245,0.283,19.03,0.0004,-20.06,-0.1792
40.0,9,car,cooperative_awareness,3,0.172,0.262,0.23,0.282,0.226,0.004,1085.08,0.0,-38.92,-0.3785
41.0,0,car,cooperative_awareness,1,0.181,0.232,0.211,0.253,0.304,126.42,1.26,1.0,38.06,0.8624
41.0,1,car,cooperative_awareness,3,0.175,0.23,0.246,0.262,0.263,0.547,14.96,0.0012,-17.18,-0.1495
41.0,10,car,cooperative_awareness,3,0.178,0.277,0.221,0.261,0.241,0.029,145.4,0.0,-29.97,-0.3855
41.0,11,car,cooperative_awareness,3,0.174,0.239,0.239,0.271,0.251,0.156,33.21,0.0002,-22.65,-0.2148
41.0,12,car,cooperative_awareness,3,0.175,0.24,0.243,0.268,0.248,2.688,9.14,0.0143,-10.1,-0.1032
41.0,13,car,cooperative_awareness,1,0.175,0.242,0.231,0.263,0.264,0.006,680.3,0.0,-33.89,-0.3643
41.0,2,car,cooperative_awareness,3,0.177,0.254,0.246,0.259,0.24,0.005,868.27,0.0,-37.93,-0.3857
41.0,3,car,cooperative_awareness,3,0.175,0.235,0.251,0.267,0.247,0.097,48.78,0.0001,-24.72,-0.2565
41.0,4,motorcycle,cooperative_awareness,3,0.174,0.251,0.248,0.274,0.227,232.86,7.67,1.0,35.05,1.049
41.0,5,car,cooperative_awareness,1,0.181,0.223,0.217,0.255,0.306,0.442,10.28,0.0025,-15.07,-0.108
41.0,6,bus,cooperative_awareness,3,0.174,0.243,0.234,0.272,0.251,0.003,1394.02,0.0,-42.6,-0.3857
41.0,7,car,cooperative_awareness,3,0.174,0.236,0.244,0.27,0.25,0.028,152.77,0.0,-30.2,-0.3856
41.0,8,car,cooperative_awareness,3,0.175,0.245,0.256,0.273,0.226,6.042,8.32,0.0514,-6.33,-0.0501
41.0,9,car,cooperative_awareness,1,0.175,0.251,0.227,0.261,0.262,0.004,962.06,0.0,-35.4,-0.3643
42.0,0,car,cooperative_awareness,1,0.173,0.247,0.224,0.279,0.25,108.344,1.26,1.0,32.61,0.8082
42.0,1,car,cooperative_awareness,3,0.174,0.238,0.256,0.281,0.225,1.205,10.97,0.0041,-13.7,-0.1211
42.0,10,car,cooperative_awareness,3,0.178,0.274,0.22,0.267,0.239,1.169,11.08,0.0039,-13.83,-0.1221
42.0,11,car,cooperative_awareness,1,0.182,0.22,0.224,0.258,0.299,0.074,54.93,0.0002,-22.86,-0.2382
42.0,12,car,cooperative_awareness,3,0.172,0.246,0.242,0.285,0.228,6.113,8.31,0.0524,-6.27,-0.0496
42.0,13,car,cooperative_awareness,3,0.173,0.25,0.242,0.282,0.226,0.004,912.92,0.0,-38.15,-0.3857
42.0,2,car,cooperative_awareness,1,0.176,0.248,0.237,0.262,0.254,0.001,2773.96,0.0,-56.77,-0.3643
42.0,3,car,cooperative_awareness,3,0.174,0.238,0.256,0.281,0.225,0.036,120.29,0.0,-29.1,-0.3811
42.0,4,motorcycle,cooperative_awareness,3,0.174,0.241,0.243,0.272,0.244,234.083,7.67,1.0,35.23,1.049
42.0,5,car,cooperative_awareness,3,0.172,0.242,0.241,0.287,0.23,3.186,8.91,0.0186,-9.33,-0.087
42.0,6,bus,cooperative_awareness,3,0.173,0.239,0.235,0.278,0.248,0.003,1394.02,0.0,-48.88,-0.3857
42.0,7,car,cooperative_awareness,3,0.174,0.233,0.244,0.276,0.247,0.075,61.06,0.0,-25.85,-0.2868
42.0,8,car,cooperative_awareness,3,0.174,0.242,0.253,0.28,0.224,1.774,9.91,0.0074,-11.98,-0.1145
42.0,9,car,cooperative_awareness,1,0.176,0.247,0.23,0.266,0.258,0.055,74.06,0.0001,-24.19,-0.2832
43.0,0,car,cooperative_awareness,1,0.173,0.247,0.223,0.28,0.25,91.763,0.31,0.9999,27.62,0.7561
43.0,1,car,cooperative_awareness,3,0.175,0.232,0.25,0.274,0.245,0.561,15.19,0.0013,-17.07,-0.1537
43.0,10,car,cooperative_awareness,3,0.178,0.274,0.22,0.267,0.239,0.669,14.05,0.0017,-16.3,-0.1436
43.0,11,car,cooperative_awareness,3,0.174,0.235,0.242,0.276,0.247,0.122,40.97,0.0001,-23.74,-0.2369
43.0,12,car,cooperative_awareness,3,0.171,0.249,0.232,0.288,0.231,2.061,10.01,0.0094,-11.31,-0.1133
43.0,13,car,cooperative_awareness,3,0.174,0.244,0.235,0.275,0.246,0.003,1394.43,0.0,-41.67,-0.3866
43.0,14,car,cooperative_awareness,3,0.175,0.251,0.239,0.269,0.241,5.569,8.79,0.0452,-6.72,-0.0554
43.0,2,car,cooperative_awareness,6,0.183,0.236,0.226,0.249,0.289,0.058,69.39,0.0,-60.0,-0.292
43.0,3,car,cooperative_awareness,1,0.182,0.217,0.232,0.255,0.296,0.031,129.87,0.0,-26.69,-0.34
43.0,4,motorcycle,cooperative_awareness,3,0.174,0.241,0.243,0.272,0.244,223.114,8.08,1.0,33.58,1.0472
43.0,5,car,cooperative_awareness,3,0.172,0.241,0.245,0.286,0.229,0.093,50.91,0.0001,-24.89,-0.2626
43.0,6,bus,cooperative_awareness,3,0.173,0.239,0.237,0.277,0.247,0.003,1394.44,0.0,-44.21,-0.3866
43.0,7,car,cooperative_awareness,2,0.173,0.239,0.251,0.283,0.227,0.005,881.73,0.0,-35.02,-0.3533
43.0,8,car,cooperative_awareness,3,0.174,0.243,0.252,0.281,0.225,4.856,8.89,0.0363,-7.37,-0.0777
43.0,9,car,cooperative_awareness,3,0.174,0.258,0.242,0.278,0.223,0.541,15.46,0.0012,-17.23,-0.1517
44.0,0,car,cooperative_awareness,3,0.171,0.252,0.233,0.285,0.229,188.488,2.42,0.9999,28.36,1.0215
44.0,1,car,cooperative_awareness,6,0.176,0.23,0.235,0.271,0.263,0.058,69.39,0.0,-42.62,-0.292
44.0,10,car,cooperative_awareness,3,0.178,0.268,0.22,0.26,0.252,0.247,18.56,0.0004,-20.65,-0.1595
44.0,11,car,cooperative_awareness,1,0.176,0.23,0.238,0.27,0.262,0.016,253.32,0.0,-29.53,-0.3743
44.0,12,car,cooperative_awareness,1,0.175,0.238,0.22,0.275,0.267,0.125,36.37,0.0004,-20.62,-0.2082
44.0,13,car,cooperative_awareness,1,0.176,0.239,0.231,0.269,0.261,0.002,1963.45,0.0,-38.49,-0.3766
44.0,14,car,cooperative_awareness,1,0.183,0.233,0.226,0.25,0.29,0.776,9.42,0.006,-12.58,-0.104
44.0,2,car,cooperative_awareness,3,0.175,0.253,0.242,0.267,0.239,0.014,294.1,0.0,-33.23,-0.37
44.0,3,car,cooperative_awareness,1,0.182,0.218,0.228,0.257,0.298,0.081,53.43,0.0002,-22.48,-0.2456
44.0,4,motorcycle,cooperative_awareness,3,0.174,0.241,0.245,0.272,0.243,164.178,2.42,0.9996,24.7,0.9275
44.0,5,car,cooperative_awareness,1,0.175,0.23,0.233,0.272,0.264,3.426,5.44,0.0629,-5.72,-0.0338
44.0,6,bus,cooperative_awareness,3,0.173,0.238,0.239,0.276,0.247,0.004,1142.0,0.0,-39.15,-0.37
44.0,7,car,cooperative_awareness,1,0.173,0.233,0.244,0.276,0.247,0.233,21.47,0.0009,-17.89,-0.158
44.0,8,car,cooperative_awareness,1,0.176,0.232,0.241,0.267,0.26,0.132,34.52,0.0004,-20.36,-0.1986
44.0,9,car,cooperative_awareness,3,0.174,0.252,0.234,0.271,0.243,1.067,6.15,0.0034,-14.24,-0.0991
45.0,0,car,cooperative_awareness,3,0.175,0.249,0.236,0.262,0.252,172.613,13.09,0.9998,25.97,0.9093
45.0,1,car,cooperative_awareness,3,0.173,0.249,0.242,0.273,0.235,0.515,20.83,0.0011,-17.44,-0.1767
45.0,10,car,cooperative_awareness,3,0.18,0.277,0.23,0.251,0.241,0.051,92.2,0.0,-27.56,-0.3687
45.0,11,car,cooperative_awareness,3,0.176,0.235,0.242,0.256,0.267,0.046,100.1,0.0,-27.97,-0.3864
45.0,12,car,cooperative_awareness,3,0.174,0.247,0.231,0.266,0.256,5.309,13.82,0.0418,-6.95,-0.0789
45.0,13,car,cooperative_awareness,3,0.175,0.249,0.239,0.261,0.251,0.007,620.76,0.0,-36.42,-0.3966
45.0,14,car,cooperative_awareness,3,0.178,0.254,0.248,0.254,0.244,2.122,14.95,0.0098,-11.17,-0.124
45.0,2,car,cooperative_awareness,3,0.177,0.264,0.253,0.259,0.223,0.005,766.16,0.0,-37.35,-0.3966
45.0,3,car,cooperative_awareness,3,0.175,0.236,0.234,0.259,0.27,0.16,38.08,0.0002,-22.55,-0.235
45.0,4,motorcycle,cooperative_awareness,3,0.175,0.253,0.253,0.265,0.229,172.353,13.09,0.9998,25.93,0.9126
45.0,5,car,cooperative_awareness,3,0.175,0.239,0.245,0.263,0.253,0.265,28.18,0.0004,-20.36,-0.2048
45.0,6,bus,cooperative_awareness,3,0.175,0.249,0.252,0.268,0.231,0.005,831.22,0.0,-37.71,-0.3966
45.0,7,car,cooperative_awareness,1,0.181,0.221,0.232,0.244,0.303,0.006,630.87,0.0,-33.57,-0.3533
45.0,8,car,cooperative_awareness,3,0.176,0.241,0.252,0.259,0.249,4.287,14.0,0.0298,-7.95,-0.0932
45.0,9,car,cooperative_awareness,3,0.176,0.257,0.238,0.258,0.248,0.579,19.98,0.0013,-16.93,-0.1741
46.0,0,car,cooperative_awareness,3,0.171,0.245,0.237,0.296,0.222,0.194,25.36,0.0002,-21.71,-0.1918
46.0,1,car,cooperative_awareness,3,0.171,0.238,0.238,0.299,0.225,1.812,6.95,0.0077,-11.88,-0.0933
46.0,10,car,cooperative_awareness,3,0.178,0.262,0.219,0.272,0.247,0.203,24.5,0.0003,-21.52,-0.184
46.0,11,car,cooperative_awareness,1,0.176,0.228,0.225,0.286,0.26,0.017,235.31,0.0,-29.23,-0.368
46.0,12,car,cooperative_awareness,1,0.173,0.236,0.228,0.291,0.245,1.699,5.23,0.0206,-9.03,-0.0652
46.0,13,car,cooperative_awareness,1,0.183,0.224,0.215,0.269,0.292,0.008,497.95,0.0,-32.52,-0.3719
46.0,14,car,cooperative_awareness,3,0.173,0.254,0.238,0.29,0.218,0.747,10.1,0.002,-15.81,-0.1314
46.0,15,car,cooperative_awareness,1,0.173,0.233,0.229,0.292,0.245,0.002,1883.99,0.0,-38.31,-0.3719
46.0,2,car,cooperative_awareness,3,0.175,0.248,0.239,0.279,0.234,0.015,278.34,0.0,-32.95,-0.3781
46.0,3,car,cooperative_awareness,1,0.17,0.242,0.227,0.303,0.228,0.012,334.2,0.0,-30.77,-0.3719
46.0,4,motorcycle,cooperative_awareness,3,0.172,0.243,0.244,0.292,0.22,20.559,4.94,0.3449,0.17,0.1396
46.0,5,car,cooperative_awareness,1,0.173,0.231,0.234,0.291,0.244,0.378,13.46,0.002,-15.76,-0.1258
46.0,6,bus,cooperative_awareness,3,0.172,0.239,0.245,0.295,0.222,0.016,261.98,0.0,-32.68,-0.3781
46.0,7,car,cooperative_awareness,1,0.183,0.213,0.225,0.269,0.293,0.06,69.03,0.0001,-23.77,-0.2786
46.0,8,car,cooperative_awareness,3,0.173,0.238,0.249,0.293,0.22,0.407,14.58,0.0008,-18.48,-0.1482
46.0,9,car,cooperative_awareness,3,0.172,0.256,0.228,0.294,0.221,2.233,6.54,0.0107,-10.94,-0.0854
47.0,0,car,cooperative_awareness,3,0.174,0.251,0.247,0.274,0.228,18.199,8.66,0.2899,-0.56,0.0958
47.0,1,car,cooperative_awareness,3,0.174,0.238,0.242,0.27,0.25,3.753,9.5,0.0241,-8.57,-0.0812
47.0,10,car,cooperative_awareness,3,0.18,0.274,0.23,0.257,0.239,0.273,23.08,0.0004,-20.22,-0.1838
47.0,11,car,cooperative_awareness,3,0.172,0.249,0.233,0.282,0.235,0.093,51.44,0.0001,-24.91,-0.2646
47.0,12,car,cooperative_awareness,1,0.181,0.225,0.222,0.251,0.302,1.41,3.36,0.0154,-9.89,-0.056
47.0,13,car,cooperative_awareness,3,0.175,0.247,0.238,0.268,0.248,0.015,267.39,0.0,-32.71,-0.3875
47.0,14,car,cooperative_awareness,1,0.175,0.252,0.225,0.261,0.262,3.555,1.65,0.0667,-5.54,-0.0064
47.0,15,car,cooperative_awareness,1,0.181,0.223,0.218,0.253,0.305,0.005,852.2,0.0,-34.87,-0.3594
47.0,2,car,cooperative_awareness,3,0.177,0.255,0.245,0.259,0.241,0.012,335.01,0.0,-33.72,-0.3875
47.0,3,car,cooperative_awareness,3,0.173,0.241,0.231,0.274,0.254,0.476,16.83,0.001,-17.79,-0.1583
47.0,4,motorcycle,cooperative_awareness,3,0.175,0.244,0.245,0.265,0.246,0.497,16.48,0.001,-17.6,-0.1595
47.0,5,car,cooperative_awareness,3,0.174,0.237,0.242,0.27,0.251,0.604,15.06,0.0014,-16.75,-0.1491
47.0,6,bus,cooperative_awareness,5,0.175,0.239,0.246,0.267,0.248,0.014,277.34,0.0,-48.58,-0.3531
47.0,7,car,cooperative_awareness,3,0.174,0.242,0.253,0.276,0.229,0.479,16.78,0.001,-17.76,-0.1581
47.0,8,car,cooperative_awareness,3,0.175,0.234,0.243,0.26,0.262,0.695,14.2,0.0018,-16.13,-0.1438
47.0,9,car,cooperative_awareness,3,0.175,0.256,0.232,0.266,0.246,0.446,17.41,0.0009,-18.08,-0.1611
48.0,0,car,cooperative_awareness,1,0.176,0.236,0.235,0.271,0.259,4.099,3.09,0.0838,-4.83,-0.0075
48.0,1,car,cooperative_awareness,1,0.182,0.217,0.227,0.259,0.297,2.077,4.04,0.0283,-8.1,-0.0512
48.0,10,car,cooperative_awareness,3,0.178,0.271,0.225,0.267,0.236,0.22,24.02,0.0003,-21.16,-0.1843
48.0,11,car,cooperative_awareness,1,0.172,0.238,0.228,0.284,0.25,0.014,279.07,0.0,-29.99,-0.3687
48.0,12,car,cooperative_awareness,3,0.173,0.243,0.247,0.285,0.225,2.384,7.54,0.0118,-10.65,-0.0928
48.0,13,car,cooperative_awareness,3,0.173,0.243,0.235,0.277,0.245,0.006,644.22,0.0,-36.63,-0.3812
48.0,14,car,cooperative_awareness,1,0.173,0.257,0.217,0.279,0.246,0.662,8.15,0.0047,-13.28,-0.0978
48.0,15,car,cooperative_awareness,1,0.175,0.235,0.217,0.28,0.268,0.003,1471.28,0.0,-37.24,-0.3687
48.0,2,car,cooperative_awareness,1,0.176,0.247,0.236,0.264,0.253,0.149,28.94,0.0005,-19.83,-0.1752
48.0,3,car,cooperative_awareness,3,0.172,0.236,0.233,0.282,0.249,0.063,69.25,0.0,-26.6,-0.3026
48.0,4,motorcycle,cooperative_awareness,3,0.174,0.24,0.244,0.274,0.242,0.457,14.61,0.0009,-17.96,-0.1486
48.0,5,car,cooperative_awareness,3,0.172,0.24,0.244,0.288,0.228,1.896,7.97,0.0083,-11.68,-0.097
48.0,6,bus,cooperative_awareness,3,0.174,0.236,0.242,0.277,0.244,0.015,276.41,0.0,-32.9,-0.3812
48.0,7,car,cooperative_awareness,3,0.173,0.238,0.25,0.286,0.226,0.565,12.94,0.0013,-17.04,-0.1402
48.0,8,car,cooperative_awareness,3,0.174,0.236,0.245,0.276,0.243,1.517,8.5,0.0058,-12.68,-0.1076
48.0,9,car,cooperative_awareness,3,0.174,0.251,0.232,0.274,0.242,0.253,21.66,0.0004,-20.55,-0.1764
49.0,0,car,cooperative_awareness,1,0.182,0.227,0.223,0.252,0.298,0.392,11.03,0.0021,-15.6,-0.1099
49.0,1,car,cooperative_awareness,3,0.174,0.237,0.24,0.273,0.25,1.936,10.84,0.0085,-11.59,-0.1163
49.0,10,car,cooperative_awareness,3,0.179,0.268,0.223,0.255,0.253,0.168,32.56,0.0002,-22.33,-0.2144
49.0,11,car,cooperative_awareness,1,0.175,0.235,0.227,0.27,0.268,0.185,22.42,0.0007,-18.89,-0.1502
49.0,12,car,cooperative_awareness,1,0.175,0.234,0.239,0.265,0.263,0.191,21.76,0.0007,-18.75,-0.1482
49.0,13,car,cooperative_awareness,3,0.173,0.253,0.241,0.278,0.228,0.018,230.26,0.0,-32.03,-0.3882
49.0,14,car,cooperative_awareness,3,0.173,0.265,0.229,0.278,0.228,1.962,10.81,0.0087,-11.53,-0.1087
49.0,15,car,cooperative_awareness,3,0.171,0.249,0.229,0.287,0.235,0.012,350.36,0.0,-33.92,-0.3882
49.0,16,car,cooperative_awareness,3,0.174,0.245,0.251,0.277,0.227,0.73,14.26,0.0019,-15.92,-0.1475
49.0,2,car,cooperative_awareness,3,0.176,0.261,0.25,0.269,0.22,0.173,31.87,0.0002,-22.2,-0.2124
49.0,3,car,cooperative_awareness,3,0.173,0.244,0.245,0.281,0.23,0.078,59.83,0.0001,-25.66,-0.2859
49.0,4,motorcycle,cooperative_awareness,3,0.175,0.243,0.246,0.267,0.244,0.3,22.12,0.0005,-19.81,-0.1805
49.0,5,car,cooperative_awareness,3,0.173,0.242,0.247,0.28,0.23,2.261,10.54,0.0109,-10.89,-0.1032
49.0,6,bus,cooperative_awareness,3,0.175,0.238,0.245,0.27,0.247,1.076,12.49,0.0034,-14.2,-0.1298
49.0,7,car,cooperative_awareness,3,0.174,0.234,0.247,0.271,0.248,0.378,19.35,0.0007,-18.8,-0.1696
49.0,8,car,cooperative_awareness,1,0.182,0.223,0.229,0.251,0.298,0.147,28.06,0.0005,-19.9,-0.1705
49.0,9,car,cooperative_awareness,3,0.175,0.253,0.236,0.267,0.244,0.334,20.73,0.0006,-19.33,-0.1751
50.0,0,car,cooperative_awareness,1,0.176,0.236,0.235,0.271,0.259,28.138,2.69,0.8841,7.8,0.4069
50.0,1,car,cooperative_awareness,3,0.171,0.244,0.235,0.291,0.23,0.907,9.6,0.0026,-14.96,-0.1271
50.0,10,car,cooperative_awareness,3,0.178,0.266,0.221,0.262,0.251,0.07,62.32,0.0,-26.14,-0.2845
50.0,11,car,cooperative_awareness,1,0.173,0.236,0.234,0.281,0.248,0.477,10.94,0.0028,-14.74,-0.1138
50.0,12,car,cooperative_awareness,1,0.182,0.22,0.226,0.259,0.296,0.852,7.24,0.007,-12.16,-0.0909
50.0,13,car,cooperative_awareness,3,0.173,0.244,0.233,0.278,0.245,0.003,1391.56,0.0,-43.94,-0.3794
50.0,14,car,cooperative_awareness,1,0.176,0.25,0.219,0.272,0.26,1.398,5.41,0.0152,-9.92,-0.0715
50.0,15,car,cooperative_awareness,1,0.175,0.236,0.214,0.281,0.269,0.001,2775.27,0.0,-42.85,-0.3706
50.0,16,car,cooperative_awareness,3,0.174,0.236,0.241,0.278,0.245,1.178,8.59,0.004,-13.8,-0.1106
50.0,2,car,cooperative_awareness,3,0.176,0.252,0.242,0.269,0.237,0.255,20.87,0.0004,-20.51,-0.1728
50.0,3,car,cooperative_awareness,1,0.182,0.218,0.223,0.261,0.298,0.049,84.65,0.0001,-24.71,-0.3133
50.0,4,motorcycle,cooperative_awareness,3,0.174,0.24,0.244,0.274,0.242,0.496,13.26,0.001,-17.61,-0.1421
50.0,5,car,cooperative_awareness,3,0.173,0.233,0.24,0.28,0.247,1.754,7.47,0.0073,-12.03,-0.1023
50.0,6,bus,cooperative_awareness,3,0.173,0.242,0.249,0.284,0.225,2.066,7.13,0.0094,-11.29,-0.0906
50.0,7,car,cooperative_awareness,1,0.182,0.216,0.227,0.26,0.297,1.099,6.19,0.0104,-11.02,-0.0811
50.0,8,car,cooperative_awareness,3,0.172,0.245,0.242,0.287,0.226,0.766,10.41,0.002,-15.7,-0.1257
50.0,9,car,cooperative_awareness,3,0.174,0.251,0.233,0.274,0.242,0.648,11.37,0.0016,-16.44,-0.1318
51.0,0,car,cooperative_awareness,3,0.175,0.244,0.242,0.268,0.247,0.148,35.87,0.0002,-22.9,-0.224
